symbol,identifier,purpose,lastPrice,change,pChange,previousClose,finalQuantity,totalTurnover,marketCap,yearHigh,yearLow,iep,chartTodayPath
CEREBRAINT,CEREBRAINTEQN, ANNUAL GENERAL MEETING,85.5,-0.29999999999999716,-0.34965034965034636,85.8,254,21717.0,-,96.25,47.9,85.5,https://static.nseindia.com/sparklines/today/preOpen_CEREBRAINTEQN.jpg
HSCL,HSCLEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.15 PER SHARE,56.5,-0.20000000000000284,-0.35273368606702443,56.7,13358,754727.0,-,69.1,39.7,56.5,https://static.nseindia.com/sparklines/today/preOpen_HSCLEQN.jpg
CINEVISTA,CINEVISTAEQN, ANNUAL GENERAL MEETING,14.05,-0.049999999999998934,-0.35460992907800665,14.1,400,5620.0,-,24.25,5.55,14.05,-
LODHA,LODHAEQN, ANNUAL GENERAL MEETING,1259.95,-4.599999999999909,-0.36376576647818665,1264.55,206,259549.7,-,1539.0,422.6,1259.95,https://static.nseindia.com/sparklines/today/preOpen_LODHAEQN.jpg
GMMPFAUDLR,GMMPFAUDLREQN,INTERIM DIVIDEND - RE 1 PER SHARE,4590.15,-17.0,-0.36899167598189775,4607.15,9,41311.35,-,5435.0,3711.0,4590.15,https://static.nseindia.com/sparklines/today/preOpen_GMMPFAUDLREQN.jpg
SANOFI,SANOFIEQN, DIVIDEND - RS 125 PER SHARE SPECIAL DIVIDEND 240 PER SHARE,7268.0,-27.25,-0.37353072204516635,7295.25,6,43608.0,-,9285.0,6945.0,7268.0,https://static.nseindia.com/sparklines/today/preOpen_SANOFIEQN.jpg
ROLEXRINGS,ROLEXRINGSEQN,,1247.0,-4.7000000000000455,-0.3754893345050767,1251.7,10,12470.0,-,1394.0,994.8,1247.0,-
FACT,FACTEQN, ANNUAL GENERAL MEETING,119.2,-0.45000000000000284,-0.3760969494358569,119.65,90,10728.0,-,159.9,75.0,119.2,https://static.nseindia.com/sparklines/today/preOpen_FACTEQN.jpg
NIACL,NIACLEQN, DIVIDEND - RS 1.50 PER SHARE,132.0,-0.5,-0.37735849056603776,132.5,132,17424.0,-,197.0,127.5,132.0,https://static.nseindia.com/sparklines/today/preOpen_NIACLEQN.jpg
KEC,KECEQN, DIVIDEND - RS 4 PER SHARE,474.0,-1.8000000000000114,-0.37831021437579054,475.8,58,27492.0,-,550.0,367.8,474.0,https://static.nseindia.com/sparklines/today/preOpen_KECEQN.jpg
FDC,FDCEQN,BUY BACK,300.0,-1.1499999999999773,-0.3818695002490378,301.15,873,261900.0,-,404.9,255.2,300.0,https://static.nseindia.com/sparklines/today/preOpen_FDCEQN.jpg
BANKINDIA,BANKINDIAEQN, ANNUAL GENERAL MEETING,52.0,-0.20000000000000284,-0.38314176245211273,52.2,10268,533936.0,-,101.4,48.8,52.0,https://static.nseindia.com/sparklines/today/preOpen_BANKINDIAEQN.jpg
ISEC,ISECEQN, INTERIM DIVIDEND - RS 11.25 PER SHARE,701.0,-2.7000000000000455,-0.3836862299275324,703.7,141,98841.0,-,896.05,376.9,701.0,https://static.nseindia.com/sparklines/today/preOpen_ISECEQN.jpg
NAZARA,NAZARAEQN,,1984.0,-7.650000000000091,-0.3841036326663867,1991.65,148,293632.0,-,3356.0,1432.0,1984.0,https://static.nseindia.com/sparklines/today/preOpen_NAZARAEQN.jpg
KSCL,KSCLEQN, INTERIM DIVIDEND - RS 4 PER SHARE,514.35,-2.0,-0.38733417255737385,516.35,111,57092.85,-,816.65,472.1,514.35,https://static.nseindia.com/sparklines/today/preOpen_KSCLEQN.jpg
WELSPUNIND,WELSPUNINDEQN, ANNUAL GENERAL MEETING,115.7,-0.45000000000000284,-0.38743004735256376,116.15,938,108526.6,-,170.7,66.0,115.7,https://static.nseindia.com/sparklines/today/preOpen_WELSPUNINDEQN.jpg
MANAKSIA,MANAKSIAEQN, DIVIDEND - RS 3 PER SHARE,77.1,-0.30000000000001137,-0.3875968992248209,77.4,50,3855.0,-,91.05,48.0,77.1,https://static.nseindia.com/sparklines/today/preOpen_MANAKSIAEQN.jpg
TIMETECHNO,TIMETECHNOEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.70 PER SHARE,76.0,-0.29999999999999716,-0.39318479685451796,76.3,630,47880.0,-,94.5,51.5,76.0,https://static.nseindia.com/sparklines/today/preOpen_TIMETECHNOEQN.jpg
UCOBANK,UCOBANKEQN, ANNUAL GENERAL MEETING,12.65,-0.049999999999998934,-0.39370078740156644,12.7,15258,193013.7,-,16.35,10.75,12.65,https://static.nseindia.com/sparklines/today/preOpen_UCOBANKEQN.jpg
MTNL,MTNLEQN, ANNUAL GENERAL MEETING,25.1,-0.09999999999999787,-0.39682539682538837,25.2,18672,468667.2,-,40.85,11.85,25.1,https://static.nseindia.com/sparklines/today/preOpen_MTNLEQN.jpg
ANANTRAJ,ANANTRAJEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.10 PER SHARE,75.0,-0.29999999999999716,-0.3984063745019883,75.3,1267,95025.0,-,86.0,40.35,75.0,https://static.nseindia.com/sparklines/today/preOpen_ANANTRAJEQN.jpg
CAPACITE,CAPACITEEQN, ANNUAL GENERAL MEETING,137.0,-0.5500000000000114,-0.399854598327889,137.55,1,137.0,-,252.0,123.05,137.0,https://static.nseindia.com/sparklines/today/preOpen_CAPACITEEQN.jpg
JHS,JHSEQN, ANNUAL GENERAL MEETING,24.9,-0.10000000000000142,-0.40000000000000563,25.0,1000,24900.0,-,33.4,18.6,24.9,https://static.nseindia.com/sparklines/today/preOpen_JHSEQN.jpg
RHIM,RHIMEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,553.0,-2.25,-0.40522287257991896,555.25,1978,1093834.0,-,564.0,219.95,553.0,-
TANLA,TANLAEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,1655.0,-6.75,-0.4061982849405747,1661.75,564,933420.0,-,2096.75,735.0,1655.0,https://static.nseindia.com/sparklines/today/preOpen_TANLAEQN.jpg
5PAISA,5PAISAEQN, ANNUAL GENERAL MEETING,362.5,-1.5,-0.4120879120879121,364.0,1,362.5,-,580.0,235.65,362.5,https://static.nseindia.com/sparklines/today/preOpen_5PAISAEQN.jpg
SATIN,SATINBEN,,96.5,-0.4000000000000057,-0.41279669762642485,96.9,250,24125.0,-,115.3,61.85,96.5,-
SONATSOFTW,SONATSOFTWEQN, INTERIM DIVIDEND - RS 8 PER SHARE,773.55,-3.25,-0.4183831101956746,776.8,125,96693.75,-,1024.9,386.0,773.55,https://static.nseindia.com/sparklines/today/preOpen_SONATSOFTWEQN.jpg
DMART,DMARTEQN, ANNUAL GENERAL MEETING,4098.0,-17.399999999999636,-0.4228021577489342,4115.4,867,3552966.0,-,5900.0,2676.4,4098.0,https://static.nseindia.com/sparklines/today/preOpen_DMARTEQN.jpg
JMCPROJECT,JMCPROJECTEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.70 PER SHARE,93.0,-0.4000000000000057,-0.4282655246252738,93.4,691,64263.0,-,130.0,70.1,93.0,https://static.nseindia.com/sparklines/today/preOpen_JMCPROJECTEQN.jpg
SUNTECK,SUNTECKEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE,451.05,-1.9499999999999886,-0.4304635761589379,453.0,352,158769.6,-,589.9,250.0,451.05,https://static.nseindia.com/sparklines/today/preOpen_SUNTECKEQN.jpg
GLOBE,GLOBEEQN, BONUS 2:1,11.55,-0.049999999999998934,-0.4310344827586115,11.6,2259,26091.45,-,19.2,2.84,11.55,-
AJANTPHARM,AJANTPHARMEQN,BUYBACK,2004.0,-8.75,-0.4347286051422184,2012.75,52,104208.0,-,2435.0,1660.0,2004.0,https://static.nseindia.com/sparklines/today/preOpen_AJANTPHARMEQN.jpg
WOCKPHARMA,WOCKPHARMAEQN, ANNUAL GENERAL MEETING,376.5,-1.6499999999999773,-0.43633478778261997,378.15,1452,546678.0,-,804.9,371.75,376.5,https://static.nseindia.com/sparklines/today/preOpen_WOCKPHARMAEQN.jpg
BAYERCROP,BAYERCROPEQN, SPECIAL DIVIDEND - RS 125 PER SHARE,4475.05,-19.899999999999636,-0.44271905137987383,4494.95,13,58175.65,-,6130.0,4447.0,4475.05,https://static.nseindia.com/sparklines/today/preOpen_BAYERCROPEQN.jpg
IBREALEST,IBREALESTEQN, ANNUAL GENERAL MEETING,123.6,-0.5500000000000114,-0.44301248489731077,124.15,15665,1936194.0,-,195.9,72.5,123.6,https://static.nseindia.com/sparklines/today/preOpen_IBREALESTEQN.jpg
INOXLEISUR,INOXLEISUREQN, INTERIM DIVIDEND - RE 1 PER SH,415.0,-1.8500000000000227,-0.44380472592060033,416.85,1301,539915.0,-,466.0,244.0,415.0,https://static.nseindia.com/sparklines/today/preOpen_INOXLEISUREQN.jpg
SUNCLAYLTD,SUNCLAYLTDEQN, INTERIM DIVIDEND - RS 11 PER SHARE,3990.8,-18.34999999999991,-0.45770300437748423,4009.15,38,151650.4,-,5097.7,2830.45,3990.8,https://static.nseindia.com/sparklines/today/preOpen_SUNCLAYLTDEQN.jpg
WATERBASE,WATERBASEEQN, ANNUAL GENERAL MEETING/DIVIDEND - RE 1 PER SHARE,97.5,-0.45000000000000284,-0.45941807044410704,97.95,450,43875.0,-,145.8,95.9,97.5,https://static.nseindia.com/sparklines/today/preOpen_WATERBASEEQN.jpg
RAYMOND,RAYMONDEQN, ANNUAL GENERAL MEETING,721.95,-3.349999999999909,-0.4618778436508906,725.3,728,525579.6,-,819.0,298.9,721.95,https://static.nseindia.com/sparklines/today/preOpen_RAYMONDEQN.jpg
SANGHIIND,SANGHIINDEQN, ANNUAL GENERAL MEETING,53.1,-0.25,-0.4686035613870665,53.35,300,15930.0,-,84.9,38.05,53.1,https://static.nseindia.com/sparklines/today/preOpen_SANGHIINDEQN.jpg
HERITGFOOD,HERITGFOODEQN, INTERIM DIVIDEND - RS 2.50 PER SHARE,318.0,-1.5,-0.4694835680751174,319.5,119,37842.0,-,565.0,276.0,318.0,https://static.nseindia.com/sparklines/today/preOpen_HERITGFOODEQN.jpg
OLECTRA,OLECTRAEQN, ANNUAL GENERAL MEETING,775.0,-3.7000000000000455,-0.4751508925131688,778.7,519,402225.0,-,941.2,166.1,775.0,https://static.nseindia.com/sparklines/today/preOpen_OLECTRAEQN.jpg
SUVEN,SUVENEQN, ANNUAL GENERAL MEETING,83.5,-0.4000000000000057,-0.47675804529202104,83.9,1105,92267.5,-,124.45,69.65,83.5,https://static.nseindia.com/sparklines/today/preOpen_SUVENEQN.jpg
DVL,DVLEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 2.50 PER SHARE,240.0,-1.1500000000000057,-0.47688160895708304,241.15,100,24000.0,-,350.0,84.85,240.0,https://static.nseindia.com/sparklines/today/preOpen_DVLEQN.jpg
BSL,BSLEQN, ANNUAL GENERAL MEETING,104.0,-0.5,-0.4784688995215311,104.5,204,21216.0,-,135.55,29.5,104.0,https://static.nseindia.com/sparklines/today/preOpen_BSLEQN.jpg
EMAMILTD,EMAMILTDEQN,INTERIM DIVIDEND - RS 4 PER SHARE,494.6,-2.3999999999999773,-0.4828973843058304,497.0,110,54406.0,-,621.8,442.5,494.6,https://static.nseindia.com/sparklines/today/preOpen_EMAMILTDEQN.jpg
ANDHRSUGAR,ANDHRSUGAREQN, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 2/- PER SHARE,144.0,-0.6999999999999886,-0.4837595024187897,144.7,123,17712.0,-,171.05,57.09,144.0,https://static.nseindia.com/sparklines/today/preOpen_ANDHRSUGAREQN.jpg
ALPHAGEO,ALPHAGEOEQN, DIVIDEND - RS 8 PER SHARE,318.1,-1.5499999999999545,-0.48490536524322064,319.65,1,318.1,-,511.25,174.8,318.1,https://static.nseindia.com/sparklines/today/preOpen_ALPHAGEOEQN.jpg
BALKRISHNA,BALKRISHNABEN,,51.3,-0.25,-0.4849660523763337,51.55,203,10413.9,-,58.1,17.1,51.3,-
DREDGECORP,DREDGECORPEQN, ANNUAL GENERAL MEETING,338.05,-1.6499999999999773,-0.4857226964969024,339.7,66,22311.3,-,476.0,291.15,338.05,https://static.nseindia.com/sparklines/today/preOpen_DREDGECORPEQN.jpg
ACCELYA,ACCELYAEQN,INTERIM DIVIDEND - RS 17 PER SHARE,981.5,-4.7999999999999545,-0.48666734259352684,986.3,35,34352.5,-,1539.7,837.15,981.5,https://static.nseindia.com/sparklines/today/preOpen_ACCELYAEQN.jpg
ANDHRAPAP,ANDHRAPAPEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SH,224.0,-1.0999999999999943,-0.4886717014660126,225.1,28,6272.0,-,283.7,203.65,224.0,https://static.nseindia.com/sparklines/today/preOpen_ANDHRAPAPEQN.jpg
SURYALAXMI,SURYALAXMIEQN, ANNUAL GENERAL MEETING,81.4,-0.3999999999999915,-0.48899755501221454,81.8,150,12210.0,-,98.8,27.05,81.4,https://static.nseindia.com/sparklines/today/preOpen_SURYALAXMIEQN.jpg
JAICORPLTD,JAICORPLTDEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS  0.50 PER SHARE,122.0,-0.5999999999999943,-0.48939641109298065,122.6,6986,852292.0,-,172.95,80.15,122.0,https://static.nseindia.com/sparklines/today/preOpen_JAICORPLTDEQN.jpg
RGL,RGLEQN,INTERIM DIVIDEND - RS 5.50 PER SHARE,838.0,-4.149999999999977,-0.49278632072670875,842.15,28,23464.0,-,1090.9,281.55,838.0,https://static.nseindia.com/sparklines/today/preOpen_RGLEQN.jpg
VARROC,VARROCEQN, INTERIM DIVIDEND - RS 3 PER SHARE,372.0,-1.8500000000000227,-0.4948508760198001,373.85,1066,396552.0,-,458.0,260.0,372.0,https://static.nseindia.com/sparklines/today/preOpen_VARROCEQN.jpg
SHYAMCENT,SHYAMCENTEQN, ANNUAL GENERAL MEETING,19.95,-0.10000000000000142,-0.49875311720698967,20.05,10945,218352.75,-,21.8,5.0,19.95,https://static.nseindia.com/sparklines/today/preOpen_SHYAMCENTEQN.jpg
SCAPDVR,SCAPDVREQN, ANNUAL GENERAL MEETING,9.95,-0.05000000000000071,-0.5000000000000071,10.0,781,7770.95,-,20.1,1.55,9.95,https://static.nseindia.com/sparklines/today/preOpen_SCAPDVREQN.jpg
MMTC,MMTCEQN, ANNUAL GENERAL MEETING,49.5,-0.25,-0.5025125628140703,49.75,18232,902484.0,-,64.7,27.5,49.5,https://static.nseindia.com/sparklines/today/preOpen_MMTCEQN.jpg
CHEMPLASTS,CHEMPLASTSEQN,,514.45,-2.599999999999909,-0.5028527221738535,517.05,36,18520.2,-,826.0,492.0,514.45,-
APLAPOLLO,APLAPOLLOEQN, BONUS 1:1,829.0,-4.2000000000000455,-0.5040806529044701,833.2,82,67978.0,-,1114.55,470.05,829.0,https://static.nseindia.com/sparklines/today/preOpen_APLAPOLLOEQN.jpg
MINDAIND,MINDAINDEQN,INTERIM DIVIDEND - RS 0.50 PER SHARE,975.0,-4.9500000000000455,-0.5051278126435068,979.95,296,288600.0,-,1257.4,459.05,975.0,https://static.nseindia.com/sparklines/today/preOpen_MINDAINDEQN.jpg
WESTLIFE,WESTLIFEEQN,,460.0,-2.3500000000000227,-0.5082729533902935,462.35,105,48300.0,-,629.0,385.1,460.0,https://static.nseindia.com/sparklines/today/preOpen_WESTLIFEEQN.jpg
CLNINDIA,CLNINDIAEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 15 PER SHARE,487.0,-2.5,-0.5107252298263534,489.5,149,72563.0,-,643.0,364.8,487.0,https://static.nseindia.com/sparklines/today/preOpen_CLNINDIAEQN.jpg
REPL,REPLEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.40 PER SHARE,213.8,-1.0999999999999943,-0.5118659841786851,214.9,30,6414.0,-,280.0,168.0,213.8,https://static.nseindia.com/sparklines/today/preOpen_REPLEQN.jpg
APEX,APEXEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,291.5,-1.5,-0.5119453924914675,293.0,212,61798.0,-,434.85,199.95,291.5,https://static.nseindia.com/sparklines/today/preOpen_APEXEQN.jpg
HINDCON,HINDCONEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 1.50 PER SHARE,68.0,-0.3499999999999943,-0.5120702267739493,68.35,1606,109208.0,-,86.95,41.75,68.0,-
KPRMILL,KPRMILLEQN,BUYBACK,660.0,-3.3999999999999773,-0.5125113053964392,663.4,1002,661320.0,-,769.0,166.04,660.0,https://static.nseindia.com/sparklines/today/preOpen_KPRMILLEQN.jpg
IOB,IOBEQN, ANNUAL GENERAL MEETING,19.3,-0.09999999999999787,-0.5154639175257623,19.4,9066,174973.8,-,29.0,12.8,19.3,https://static.nseindia.com/sparklines/today/preOpen_IOBEQN.jpg
APTECHT,APTECHTEQN, INTERIM DIVIDEND - RS 2.25 PER SHARE,316.5,-1.6499999999999773,-0.5186232909005115,318.15,88,27852.0,-,448.0,184.0,316.5,https://static.nseindia.com/sparklines/today/preOpen_APTECHTEQN.jpg
CHOLAHLDNG,CHOLAHLDNGEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.55 PER SHARE,679.05,-3.550000000000068,-0.5200703193671357,682.6,57,38705.85,-,762.3,541.55,679.05,https://static.nseindia.com/sparklines/today/preOpen_CHOLAHLDNGEQN.jpg
WALCHANNAG,WALCHANNAGEQN,ANNUAL GENERAL MEETING / DIVIDEND - RE 0.40/- PER SHARE,57.25,-0.29999999999999716,-0.5212858384013852,57.55,286,16373.5,-,92.0,39.45,57.25,https://static.nseindia.com/sparklines/today/preOpen_WALCHANNAGEQN.jpg
LOKESHMACH,LOKESHMACHEQN, ANNUAL GENERAL MEETING,75.9,-0.3999999999999915,-0.5242463958060176,76.3,250,18975.0,-,88.75,30.05,75.9,-
RBA,RBAEQN,,132.4,-0.6999999999999886,-0.5259203606310959,133.1,2557,338546.8,-,138.95,132.5,132.4,-
ROSSARI,ROSSARIEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.50 PER SHARE,1047.0,-5.599999999999909,-0.5320159604788057,1052.6,28,29316.0,-,1619.0,905.2,1047.0,https://static.nseindia.com/sparklines/today/preOpen_ROSSARIEQN.jpg
RUPA,RUPAEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE/ SPECIAL DIVIDEND - RS 2 PER SHARE,471.95,-2.5500000000000114,-0.5374077976817727,474.5,2111,996286.45,-,561.1,289.5,471.95,https://static.nseindia.com/sparklines/today/preOpen_RUPAEQN.jpg
SNOWMAN,SNOWMANEQN, ANNUAL GENERAL MEETING,36.85,-0.19999999999999574,-0.5398110661268442,37.05,641,23620.85,-,59.7,34.9,36.85,https://static.nseindia.com/sparklines/today/preOpen_SNOWMANEQN.jpg
ALOKINDS,ALOKINDSEQN,,27.55,-0.14999999999999858,-0.5415162454873594,27.7,40585,1118116.75,-,35.8,18.7,27.55,https://static.nseindia.com/sparklines/today/preOpen_ALOKINDSEQN.jpg
ONMOBILE,ONMOBILEEQN, ANNUAL GENERAL MEETING/ DIVIDEND RS 1.50 PER SHARE,136.8,-0.75,-0.54525627044711,137.55,641,87688.8,-,175.3,87.8,136.8,https://static.nseindia.com/sparklines/today/preOpen_ONMOBILEEQN.jpg
GREAVESCOT,GREAVESCOTEQN, DIVIDEND - RS 0.20 PER SHARE,181.0,-1.0,-0.5494505494505495,182.0,9464,1712984.0,-,258.9,99.45,181.0,https://static.nseindia.com/sparklines/today/preOpen_GREAVESCOTEQN.jpg
JAYSREETEA,JAYSREETEAEQN, ANNUAL GENERAL MEETING,99.0,-0.5499999999999972,-0.5524861878453011,99.55,15,1485.0,-,144.95,64.95,99.0,https://static.nseindia.com/sparklines/today/preOpen_JAYSREETEAEQN.jpg
MANORG,MANORGEQN,,875.0,-4.899999999999977,-0.5568814638027023,879.9,62,54250.0,-,1299.0,798.6,875.0,-
CASTROLIND,CASTROLINDEQN, INTERIM DIVIDEND - RS 2.50 PER SHARE,115.8,-0.6500000000000057,-0.5581794761700349,116.45,4013,464705.4,-,154.9,112.95,115.8,https://static.nseindia.com/sparklines/today/preOpen_CASTROLINDEQN.jpg
RAMCOIND,RAMCOINDEQN, ANNUAL GENERAL MEETING,230.0,-1.3000000000000114,-0.5620406398616564,231.3,17,3910.0,-,366.65,223.3,230.0,https://static.nseindia.com/sparklines/today/preOpen_RAMCOINDEQN.jpg
PFS,PFSEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.45 PER SHARE,17.65,-0.10000000000000142,-0.5633802816901489,17.75,1212,21391.8,-,25.95,15.75,17.65,https://static.nseindia.com/sparklines/today/preOpen_PFSEQN.jpg
UNIONBANK,UNIONBANKEQN, ANNUAL GENERAL MEETING,43.5,-0.25,-0.5714285714285714,43.75,13046,567501.0,-,54.8,32.1,43.5,https://static.nseindia.com/sparklines/today/preOpen_UNIONBANKEQN.jpg
ALLCARGO,ALLCARGOEQN, INTERIM DIVIDEND - RS 2 PER SHARE,355.7,-2.0500000000000114,-0.5730258560447271,357.75,538,191366.6,-,412.0,120.5,355.7,https://static.nseindia.com/sparklines/today/preOpen_ALLCARGOEQN.jpg
ARTEMISMED,ARTEMISMEDEQN, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,43.0,-0.25,-0.5780346820809248,43.25,83,3569.0,-,412.8,32.05,43.0,https://static.nseindia.com/sparklines/today/preOpen_ARTEMISMEDEQN.jpg
ORCHPHARMA,ORCHPHARMAEQN, ANNUAL GENERAL MEETING,300.0,-1.75,-0.579950289975145,301.75,2,600.0,-,2654.25,291.35,300.0,-
LAXMIMACH,LAXMIMACHEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 10 PER SHARE,10500.0,-61.25,-0.579950289975145,10561.25,13,136500.0,-,11790.0,5888.65,10500.0,https://static.nseindia.com/sparklines/today/preOpen_LAXMIMACHEQN.jpg
INDOSTAR,INDOSTAREQN, ANNUAL GENERAL MEETING,240.0,-1.4000000000000057,-0.5799502899751474,241.4,126,30240.0,-,416.7,228.45,240.0,https://static.nseindia.com/sparklines/today/preOpen_INDOSTAREQN.jpg
KRITI,KRITIEQN,,110.0,-0.6500000000000057,-0.5874378671486721,110.65,100,11000.0,-,146.0,97.0,110.0,-
TATAELXSI,TATAELXSIEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 24 PER SHARE/SPECIAL DIVIDEND - RS 24 PER SHARE,6900.0,-41.25,-0.5942733657482442,6941.25,758,5230200.0,-,7964.4,2541.1,6900.0,https://static.nseindia.com/sparklines/today/preOpen_TATAELXSIEQN.jpg
ONWARDTEC,ONWARDTECEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 3 PER SHARE,317.0,-1.8999999999999773,-0.5957980558168634,318.9,20,6340.0,-,406.4,96.3,317.0,https://static.nseindia.com/sparklines/today/preOpen_ONWARDTECEQN.jpg
OAL,OALEQN, INTERIM DIVIDEND - RS 1.50 PER SH,620.0,-3.75,-0.6012024048096193,623.75,50,31000.0,-,1100.0,545.05,620.0,https://static.nseindia.com/sparklines/today/preOpen_OALEQN.jpg
PAYTM,PAYTMEQN,,844.8,-5.150000000000091,-0.6059179951761975,849.95,4370,3691776.0,-,1955.0,840.0,844.8,-
CEATLTD,CEATLTDEQN, DIVIDEND - RS 18 PER SHARE,1032.05,-6.2999999999999545,-0.606731834159961,1038.35,107,110429.35,-,1683.85,1015.15,1032.05,https://static.nseindia.com/sparklines/today/preOpen_CEATLTDEQN.jpg
MONTECARLO,MONTECARLOEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 15 PER SHARE,540.5,-3.2999999999999545,-0.6068407502758284,543.8,1,540.5,-,729.0,207.1,540.5,https://static.nseindia.com/sparklines/today/preOpen_MONTECARLOEQN.jpg
SMSPHARMA,SMSPHARMAEQN, ANNUAL GENERAL MEETING/ DIVIDEND RS 0.30 PER SHARE,105.0,-0.6500000000000057,-0.61523899668718,105.65,13,1365.0,-,198.8,101.0,105.0,https://static.nseindia.com/sparklines/today/preOpen_SMSPHARMAEQN.jpg
RAMKY,RAMKYEQN, ANNUAL GENERAL MEETING,222.2,-1.4000000000000057,-0.6261180679785356,223.6,500,111100.0,-,258.5,51.25,222.2,https://static.nseindia.com/sparklines/today/preOpen_RAMKYEQN.jpg
SAPPHIRE,SAPPHIREEQN,,1460.0,-9.25,-0.6295729113493279,1469.25,143,208780.0,-,1540.0,974.45,1460.0,-
ZENSARTECH,ZENSARTECHEQN,INTERIM DIVIDEND - RS 1.50 PER SHARE,370.25,-2.3500000000000227,-0.6307031669350571,372.6,1919,710509.75,-,587.0,228.0,370.25,https://static.nseindia.com/sparklines/today/preOpen_ZENSARTECHEQN.jpg
SPARC,SPARCEQN, ANNUAL GENERAL MEETING,307.2,-1.9499999999999886,-0.6307617661329415,309.15,327,100454.4,-,349.0,141.0,307.2,https://static.nseindia.com/sparklines/today/preOpen_SPARCEQN.jpg
VIMTALABS,VIMTALABSEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 2 PER SHARE,376.0,-2.3999999999999773,-0.6342494714587678,378.4,10,3760.0,-,452.6,145.0,376.0,https://static.nseindia.com/sparklines/today/preOpen_VIMTALABSEQN.jpg
VENKEYS,VENKEYSEQN, DIVIDEND - RS 17 PER SHARE,2141.1,-13.75,-0.6380954590806784,2154.85,78,167005.8,-,3955.0,1505.0,2141.1,https://static.nseindia.com/sparklines/today/preOpen_VENKEYSEQN.jpg
ALEMBICLTD,ALEMBICLTDEQN, ANNUAL GENERAL MEETING/DIVIDEND - RS 0.20 PER SHARE,93.15,-0.5999999999999943,-0.6399999999999939,93.75,323,30087.45,-,143.3,90.35,93.15,https://static.nseindia.com/sparklines/today/preOpen_ALEMBICLTDEQN.jpg
SHAREINDIA,SHAREINDIAEQN,INTERIM DIVIDEND - RS 2 PER SHARE,1156.0,-7.4500000000000455,-0.6403369289612828,1163.45,70,80920.0,-,1368.85,221.2,1156.0,https://static.nseindia.com/sparklines/today/preOpen_SHAREINDIAEQN.jpg
SHEMAROO,SHEMAROOEQN, ANNUAL GENERAL MEETING,124.0,-0.7999999999999972,-0.6410256410256387,124.8,66,8184.0,-,180.95,63.15,124.0,https://static.nseindia.com/sparklines/today/preOpen_SHEMAROOEQN.jpg
BRFL,BRFLEQN, ANNUAL GENERAL MEETING,7.7,-0.04999999999999982,-0.6451612903225784,7.75,187,1439.9,-,13.4,5.6,7.7,https://static.nseindia.com/sparklines/today/preOpen_BRFLEQN.jpg
AMRUTANJAN,AMRUTANJANEQN,INTERIM DIVIDEND - RE 1 PER SHARE,800.0,-5.2000000000000455,-0.645802285146553,806.2,175,140000.0,-,1024.55,439.4,800.0,https://static.nseindia.com/sparklines/today/preOpen_AMRUTANJANEQN.jpg
BRIGADE,BRIGADEEQN, DIVIDEND - RS 1.20 PER SHARE,496.0,-3.25,-0.6509764646970456,499.25,256,126976.0,-,540.0,233.05,496.0,https://static.nseindia.com/sparklines/today/preOpen_BRIGADEEQN.jpg
AGARIND,AGARINDEQN, DIVIDEND - RS 1.80 PER SHARE,526.2,-3.449999999999932,-0.6513735485697973,529.65,50,26310.0,-,628.05,129.1,526.2,https://static.nseindia.com/sparklines/today/preOpen_AGARINDEQN.jpg
TEAMLEASE,TEAMLEASEEQN, ANNUAL GENERAL MEETING,4025.0,-26.40000000000009,-0.6516265982129656,4051.4,3,12075.0,-,5550.0,2764.65,4025.0,https://static.nseindia.com/sparklines/today/preOpen_TEAMLEASEEQN.jpg
